Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Re,Rct,cycle_number,Rint
2292,[2009. 2. 21. 16. 10. 34.171],24,B0026,45,2293,02293.csv,0.0894381163858258,0.108700830215644,12,0.1981389466014698
2294,[2009. 3. 2. 18. 20. 41.765],24,B0026,47,2295,02295.csv,0.0907073469871627,0.1182842304888585,13,0.2089915774760212
2296,[2009. 3. 2. 21. 48. 0.171],24,B0026,49,2297,02297.csv,0.0898555538406385,0.109081841929317,14,0.1989373957699555
2306,[2009. 3. 3. 18. 49. 37.578],24,B0026,59,2307,02307.csv,0.0898737830422802,0.1147389944984642,15,0.20461277754074442
2308,[2009. 3. 3. 22. 22. 5.031],24,B0026,61,2309,02309.csv,0.0900654094349171,0.1085513280011445,16,0.19861673743606162
2309,[2009. 3. 5. 15. 25. 53.312],24,B0026,62,2310,02310.csv,0.0881719065313536,0.104154080213455,17,0.1923259867448086
2311,[2009. 3. 5. 18. 8. 32.859],24,B0026,64,2312,02312.csv,0.0894500574420642,0.109309064317628,18,0.1987591217596922
2321,[2009. 3. 6. 15. 10. 41.859],24,B0026,74,2322,02322.csv,0.0901625798215729,0.1158267835214296,19,0.2059893633430025
2323,[2009. 3. 6. 18. 44. 22.484],24,B0026,76,2324,02324.csv,0.0894079114965533,0.1093666292348382,20,0.1987745407313915
2325,[2009. 3. 19. 12. 23. 39.500],24,B0026,78,2326,02326.csv,0.0903889954655728,0.1176756750010452,21,0.208064670466618
2327,[2009. 2. 13. 19. 3. 52.109],24,B0027,0,2328,02328.csv,0.0908397765284865,0.1391667845769933,1,0.2300065611054798
2329,[2009. 2. 13. 22. 40. 45.046],24,B0027,2,2330,02330.csv,0.0854833449623134,0.1095147580064967,2,0.1949981029688101
2339,[2009. 2. 14. 20. 28. 47.968],24,B0027,12,2340,02340.csv,0.1043017587323827,0.1393357132111099,3,0.2436374719434926
2341,[2009. 2. 15. 0. 5. 9.796],24,B0027,14,2342,02342.csv,0.1072214354338359,0.1278196252750458,4,0.2350410607088817
2343,[2009. 2. 18. 12. 41. 9.765],24,B0027,16,2344,02344.csv,0.1021512348184878,0.1315859833314424,5,0.2337372181499302
2345,[2009. 2. 18. 16. 17. 23.281],24,B0027,18,2346,02346.csv,0.1027691804948317,0.1241743696081986,6,0.2269435501030303
2354,[2009. 2. 19. 12. 18. 4.484],24,B0027,27,2355,02355.csv,0.104316046072662,0.1322109768255884,7,0.2365270228982504
2356,[2009. 2. 19. 15. 50. 59.703],24,B0027,29,2357,02357.csv,0.1038115798890318,0.1231616900552123,8,0.2269732699442441
2358,[2009. 2. 20. 11. 37. 0.562],24,B0027,31,2359,02359.csv,0.099584506920876,0.1293833807517887,9,0.2289678876726647
2360,[2009. 2. 20. 15. 11. 41.671],24,B0027,33,2361,02361.csv,0.0998035553382258,0.1205651600821901,10,0.22036871542041592
2370,[2009. 2. 21. 12. 34. 32.359],24,B0027,43,2371,02371.csv,0.0980191511803865,0.1256104991986903,11,0.22362965037907678
2372,[2009. 2. 21. 16. 10. 34.171],24,B0027,45,2373,02373.csv,0.099506803416659,0.1197168984297459,12,0.21922370184640488
2374,[2009. 3. 2. 18. 20. 41.765],24,B0027,47,2375,02375.csv,0.0987107446179061,0.1239497992107127,13,0.2226605438286188
2376,[2009. 3. 2. 21. 48. 0.171],24,B0027,49,2377,02377.csv,0.1001854567709701,0.1193863162247807,14,0.2195717729957508
2386,[2009. 3. 3. 18. 49. 37.578],24,B0027,59,2387,02387.csv,0.0982147395529544,0.1260031742485024,15,0.2242179138014568
2388,[2009. 3. 3. 22. 22. 5.031],24,B0027,61,2389,02389.csv,0.0977040528101169,0.1172166109338209,16,0.2149206637439378
2389,[2009. 3. 5. 15. 25. 53.312],24,B0027,62,2390,02390.csv,0.0963490979963239,0.1143572202954034,17,0.2107063182917273
2391,[2009. 3. 5. 18. 8. 32.859],24,B0027,64,2392,02392.csv,0.0975561228144068,0.11844508949428,18,0.2160012123086868
2401,[2009. 3. 6. 15. 10. 41.859],24,B0027,74,2402,02402.csv,0.0965391814140092,0.1267597829642833,19,0.2232989643782925
2403,[2009. 3. 6. 18. 44. 22.484],24,B0027,76,2404,02404.csv,0.0999652631237503,0.119612265698934,20,0.2195775288226843
2405,[2009. 3. 19. 12. 23. 39.500],24,B0027,78,2406,02406.csv,0.0996922719146499,0.1248543133814611,21,0.224546585296111
2407,[2009. 2. 13. 19. 3. 52.109],24,B0028,0,2408,02408.csv,0.0814113650142846,0.1343529406114973,1,0.21576430562578192
2409,[2009. 2. 13. 22. 40. 45.046],24,B0028,2,2410,02410.csv,0.0817645867355929,0.1068208707202101,2,0.18858545745580302
2419,[2009. 2. 14. 20. 28. 47.968],24,B0028,12,2420,02420.csv,0.0808258053141002,0.121797260168767,3,0.2026230654828672
2421,[2009. 2. 15. 0. 5. 9.796],24,B0028,14,2422,02422.csv,0.0804975526258245,0.1017169927499083,4,0.18221454537573278
2423,[2009. 2. 18. 12. 41. 9.765],24,B0028,16,2424,02424.csv,0.0799980898437535,0.1149973939171738,5,0.1949954837609273
2425,[2009. 2. 18. 16. 17. 23.281],24,B0028,18,2426,02426.csv,0.0792139906449247,0.1023150802619147,6,0.1815290709068394
2434,[2009. 2. 19. 12. 18. 4.484],24,B0028,27,2435,02435.csv,0.0802407998359258,0.1146443404176314,7,0.1948851402535572
2436,[2009. 2. 19. 15. 50. 59.703],24,B0028,29,2437,02437.csv,0.0788664279499819,0.1014191126510086,8,0.1802855406009905
2438,[2009. 2. 20. 11. 37. 0.562],24,B0028,31,2439,02439.csv,0.0792984181678066,0.115076314016267,9,0.19437473218407358
2440,[2009. 2. 20. 15. 11. 41.671],24,B0028,33,2441,02441.csv,0.0780268437186383,0.0996665603719248,10,0.1776934040905631
2450,[2009. 2. 21. 12. 34. 32.359],24,B0028,43,2451,02451.csv,0.0803153060584509,0.1117989368329025,11,0.1921142428913534
2452,[2009. 2. 21. 16. 10. 34.171],24,B0028,45,2453,02453.csv,0.0787549150756163,0.1001146601234666,12,0.17886957519908292
2454,[2009. 3. 2. 18. 20. 41.765],24,B0028,47,2455,02455.csv,0.081972677815941,0.1078622382729115,13,0.1898349160888525
2456,[2009. 3. 2. 21. 48. 0.171],24,B0028,49,2457,02457.csv,0.0801951045701426,0.1007369941629303,14,0.18093209873307292
2466,[2009. 3. 3. 18. 49. 37.578],24,B0028,59,2467,02467.csv,0.0798330864540462,0.1101842849196749,15,0.1900173713737211
2468,[2009. 3. 3. 22. 22. 5.031],24,B0028,61,2469,02469.csv,0.0802952194953975,0.100265825504372,16,0.1805610449997695
2469,[2009. 3. 5. 15. 25. 53.312],24,B0028,62,2470,02470.csv,0.0794938925264985,0.0977133017817854,17,0.1772071943082839
2471,[2009. 3. 5. 18. 8. 32.859],24,B0028,64,2472,02472.csv,0.0794991533995328,0.1018617938019673,18,0.1813609472015001
2481,[2009. 3. 6. 15. 10. 41.859],24,B0028,74,2482,02482.csv,0.0801092055919801,0.1130890936214678,19,0.1931982992134479
2483,[2009. 3. 6. 18. 44. 22.484],24,B0028,76,2484,02484.csv,0.0803103780522931,0.1009353311286611,20,0.1812457091809542
2485,[2009. 3. 19. 12. 23. 39.500],24,B0028,78,2486,02486.csv,0.079702220299171,0.1137227350972135,21,0.1934249553963845
2487,[2009. 4. 7. 15. 59. 18.718],43,B0029,0,2488,02488.csv,0.0283404555299767,0.0447022577166673,1,0.07304271324664399
2497,[2009. 4. 8. 5. 56. 52.734],43,B0029,10,2498,02498.csv,0.0277999338202675,0.0409783137166372,2,0.0687782475369047
2499,[2009. 4. 8. 9. 17. 2.109],43,B0029,12,2500,02500.csv,0.0281413211997284,0.0395426241816272,3,0.0676839453813556
2509,[2009. 4. 9. 23. 31. 2.984],43,B0029,22,2510,02510.csv,0.0286950455334734,0.040302375166984,4,0.06899742070045739
2511,[2009. 4. 10. 2. 48. 41.093],43,B0029,24,2512,02512.csv,0.0288621768903095,0.0397409356337989,5,0.0686031125241084
2521,[2009. 4. 11. 1. 40. 51.828],43,B0029,34,2522,02522.csv,0.0282293873758797,0.0414436920478558,6,0.0696730794237355
2523,[2009. 4. 11. 4. 55. 36.515],43,B0029,36,2524,02524.csv,0.0282937539623187,0.039916894661314,7,0.0682106486236327
2533,[2009. 4. 13. 22. 42. 5.078],43,B0029,46,2534,02534.csv,0.0286130146153825,0.0415589660967149,8,0.0701719807120974
2535,[2009. 4. 14. 1. 55. 15.437],43,B0029,48,2536,02536.csv,0.0279994846267451,0.0400246219184316,9,0.0680241065451767
2545,[2009. 4. 14. 23. 17. 53.031],43,B0029,58,2546,02546.csv,0.0278705700225645,0.0404256102740876,10,0.0682961802966521
2547,[2009. 4. 15. 2. 29. 53.781],43,B0029,60,2548,02548.csv,0.0281542783809788,0.0403131169157872,11,0.068467395296766
2557,[2009. 4. 16. 3. 38. 19.671],43,B0029,70,2558,02558.csv,0.0271892849624871,0.0406927954712033,12,0.0678820804336904
2559,[2009. 4. 16. 6. 50. 32.687],43,B0029,72,2560,02560.csv,0.0276450150366069,0.0409514389077648,13,0.0685964539443717
2569,[2009. 4. 16. 22. 48. 37.781],43,B0029,82,2570,02570.csv,0.0270501630154992,0.0408242223325137,14,0.0678743853480129
2571,[2009. 4. 17. 2. 2. 2.218],43,B0029,84,2572,02572.csv,0.0282563620387149,0.0405730242022363,15,0.0688293862409512
2581,[2009. 4. 17. 22. 17. 27.250],43,B0029,94,2582,02582.csv,0.0282771401308053,0.041414871228234,16,0.0696920113590393
2583,[2009. 4. 18. 1. 29. 13.015],43,B0029,96,2584,02584.csv,0.028168909782269,0.041195686040955,17,0.06936459582322399
2584,[2009. 4. 7. 15. 59. 18.718],43,B0030,0,2585,02585.csv,0.0634181796172026,0.0772593935747803,1,0.1406775731919829
2594,[2009. 4. 8. 5. 56. 52.734],43,B0030,10,2595,02595.csv,0.0638928078833113,0.0752140521795627,2,0.13910686006287398
2596,[2009. 4. 8. 9. 17. 2.109],43,B0030,12,2597,02597.csv,0.0642756638388581,0.0740867398175877,3,0.1383624036564458
2606,[2009. 4. 9. 23. 31. 2.984],43,B0030,22,2607,02607.csv,0.0639327466993444,0.0745432796511054,4,0.1384760263504498
2608,[2009. 4. 10. 2. 48. 41.093],43,B0030,24,2609,02609.csv,0.0644534678186044,0.0745526951355338,5,0.1390061629541382
2618,[2009. 4. 11. 1. 40. 51.828],43,B0030,34,2619,02619.csv,0.0640707641375933,0.0748390150933072,6,0.1389097792309005
2620,[2009. 4. 11. 4. 55. 36.515],43,B0030,36,2621,02621.csv,0.0637694177887419,0.0743839228207711,7,0.138153340609513
2630,[2009. 4. 13. 22. 42. 5.078],43,B0030,46,2631,02631.csv,0.0639508848088192,0.0761038951866042,8,0.1400547799954234
2632,[2009. 4. 14. 1. 55. 15.437],43,B0030,48,2633,02633.csv,0.0652991544909577,0.0751815582235785,9,0.14048071271453622
2642,[2009. 4. 14. 23. 17. 53.031],43,B0030,58,2643,02643.csv,0.0632496741901074,0.0746991665719339,10,0.13794884076204128
2644,[2009. 4. 15. 2. 29. 53.781],43,B0030,60,2645,02645.csv,0.0643292793710963,0.0750267525360047,11,0.139356031907101
2654,[2009. 4. 16. 3. 38. 19.671],43,B0030,70,2655,02655.csv,0.0639192902067033,0.0750138498126048,12,0.1389331400193081
2656,[2009. 4. 16. 6. 50. 32.687],43,B0030,72,2657,02657.csv,0.0650592507691955,0.0758066987043015,13,0.140865949473497
2666,[2009. 4. 16. 22. 48. 37.781],43,B0030,82,2667,02667.csv,0.0642870853868887,0.0763428175617886,14,0.14062990294867728
2668,[2009. 4. 17. 2. 2. 2.218],43,B0030,84,2669,02669.csv,0.0646845036378087,0.0757045375839164,15,0.1403890412217251
2678,[2009. 4. 17. 22. 17. 27.250],43,B0030,94,2679,02679.csv,0.0639795849199276,0.075108992129245,16,0.1390885770491726
2680,[2009. 4. 18. 1. 29. 13.015],43,B0030,96,2681,02681.csv,0.0646153915373869,0.0753430402167539,17,0.1399584317541408
2681,[2009. 4. 7. 15. 59. 18.718],43,B0031,0,2682,02682.csv,0.0401245199497282,0.0537630391590788,1,0.093887559108807
2691,[2009. 4. 8. 5. 56. 52.734],43,B0031,10,2692,02692.csv,0.0408426422047319,0.0530352343862722,2,0.0938778765910041
2693,[2009. 4. 8. 9. 17. 2.109],43,B0031,12,2694,02694.csv,0.0407187291433026,0.0511267959963077,3,0.0918455251396103
2703,[2009. 4. 9. 23. 31. 2.984],43,B0031,22,2704,02704.csv,0.0403515921803274,0.0521895453306811,4,0.0925411375110085
2705,[2009. 4. 10. 2. 48. 41.093],43,B0031,24,2706,02706.csv,0.0406992188064198,0.0506433251487768,5,0.0913425439551966
2715,[2009. 4. 11. 1. 40. 51.828],43,B0031,34,2716,02716.csv,0.040231843280723,0.051542689551802,6,0.091774532832525
2717,[2009. 4. 11. 4. 55. 36.515],43,B0031,36,2718,02718.csv,0.0405054986733422,0.0506972665386652,7,0.0912027652120074
2727,[2009. 4. 13. 22. 42. 5.078],43,B0031,46,2728,02728.csv,0.0399983798500269,0.0516365032831745,8,0.0916348831332014
2729,[2009. 4. 14. 1. 55. 15.437],43,B0031,48,2730,02730.csv,0.0406114182602961,0.0500869798267196,9,0.0906983980870157
2739,[2009. 4. 14. 23. 17. 53.031],43,B0031,58,2740,02740.csv,0.0397875885519823,0.0521230795031729,10,0.0919106680551552
2741,[2009. 4. 15. 2. 29. 53.781],43,B0031,60,2742,02742.csv,0.0417265396435138,0.0519167957925598,11,0.09364333543607359
2751,[2009. 4. 16. 3. 38. 19.671],43,B0031,70,2752,02752.csv,0.0391432395596955,0.0515892504799375,12,0.090732490039633
2753,[2009. 4. 16. 6. 50. 32.687],43,B0031,72,2754,02754.csv,0.0407109362186436,0.0509479362355607,13,0.0916588724542043
2763,[2009. 4. 16. 22. 48. 37.781],43,B0031,82,2764,02764.csv,0.039289080646391,0.0511619262526146,14,0.09045100689900559
2765,[2009. 4. 17. 2. 2. 2.218],43,B0031,84,2766,02766.csv,0.0407936340944221,0.0510311327121053,15,0.0918247668065274
2775,[2009. 4. 17. 22. 17. 27.250],43,B0031,94,2776,02776.csv,0.0413067344452935,0.0528912767946792,16,0.0941980112399727
2777,[2009. 4. 18. 1. 29. 13.015],43,B0031,96,2778,02778.csv,0.0407241376746633,0.0506516096826316,17,0.0913757473572949
2778,[2009. 4. 7. 15. 59. 18.718],43,B0032,0,2779,02779.csv,0.0706645161013223,0.0794502575395997,1,0.150114773640922
2788,[2009. 4. 8. 5. 56. 52.734],43,B0032,10,2789,02789.csv,0.0722915582582326,0.0803215947366876,2,0.15261315299492018
2790,[2009. 4. 8. 9. 17. 2.109],43,B0032,12,2791,02791.csv,0.0697605949327327,0.077037715035224,3,0.1467983099679567
2800,[2009. 4. 9. 23. 31. 2.984],43,B0032,22,2801,02801.csv,0.0730425115747598,0.0813994035225468,4,0.1544419150973066
2802,[2009. 4. 10. 2. 48. 41.093],43,B0032,24,2803,02803.csv,0.0708764987737107,0.0778915805160204,5,0.1487680792897311
2812,[2009. 4. 11. 1. 40. 51.828],43,B0032,34,2813,02813.csv,0.0727807242836465,0.0811149348902292,6,0.1538956591738757
2814,[2009. 4. 11. 4. 55. 36.515],43,B0032,36,2815,02815.csv,0.0707455120034817,0.0783239856398854,7,0.14906949764336708
2824,[2009. 4. 13. 22. 42. 5.078],43,B0032,46,2825,02825.csv,0.0731750018300721,0.0822738123682401,8,0.1554488141983122
2826,[2009. 4. 14. 1. 55. 15.437],43,B0032,48,2827,02827.csv,0.0713326264254028,0.0789786361031034,9,0.1503112625285062
2836,[2009. 4. 14. 23. 17. 53.031],43,B0032,58,2837,02837.csv,0.0739937107703629,0.0830433272138934,10,0.1570370379842563
2838,[2009. 4. 15. 2. 29. 53.781],43,B0032,60,2839,02839.csv,0.0717615198628267,0.079782528012842,11,0.1515440478756687
2848,[2009. 4. 16. 3. 38. 19.671],43,B0032,70,2849,02849.csv,0.0735196875558914,0.0824421668083004,12,0.1559618543641918
2850,[2009. 4. 16. 6. 50. 32.687],43,B0032,72,2851,02851.csv,0.0713737958044209,0.0791164876167491,13,0.15049028342117
2860,[2009. 4. 16. 22. 48. 37.781],43,B0032,82,2861,02861.csv,0.0732675736197779,0.082761888121376,14,0.1560294617411539
2862,[2009. 4. 17. 2. 2. 2.218],43,B0032,84,2863,02863.csv,0.0721461617558402,0.0800616640229892,15,0.1522078257788294
2872,[2009. 4. 17. 22. 17. 27.250],43,B0032,94,2873,02873.csv,0.0746277661910761,0.0837355494638199,16,0.158363315654896
2874,[2009. 4. 18. 1. 29. 13.015],43,B0032,96,2875,02875.csv,0.0723329946043698,0.0794358175541861,17,0.15176881215855592
2876,[2009. 6. 19. 17. 54. 12.968],24,B0033,1,2877,02877.csv,0.1036942575344758,0.1418732466241537,1,0.2455675041586295
2878,[2009. 6. 19. 21. 31. 7.671],24,B0033,3,2879,02879.csv,0.1029842008945974,0.1311935104510101,2,0.2341777113456075
2888,[2009. 6. 20. 14. 46. 42.328],24,B0033,13,2889,02889.csv,0.1139281863643267,0.1408666220524179,3,0.2547948084167446
2890,[2009. 6. 20. 18. 23. 38.703],24,B0033,15,2891,02891.csv,0.1127111810781862,0.1389628488152857,4,0.2516740298934719
2900,[2009. 6. 21. 11. 40. 22.859],24,B0033,25,2901,02901.csv,0.0883155344749706,0.1133390226772187,5,0.2016545571521893
2902,[2009. 6. 21. 15. 17. 21.453],24,B0033,27,2903,02903.csv,0.0886034476771538,0.1131994824699228,6,0.2018029301470766
2912,[2009. 6. 22. 8. 33. 4.921],24,B0033,37,2913,02913.csv,0.0772882947535611,0.1002665808515333,7,0.1775548756050944
2914,[2009. 6. 22. 12. 10. 3.484],24,B0033,39,2915,02915.csv,0.0781380080118915,0.0992161368025628,8,0.1773541448144543
2924,[2009. 6. 23. 5. 25. 42.796],24,B0033,49,2925,02925.csv,0.0759181727295781,0.1002362825529747,9,0.1761544552825528
2926,[2009. 6. 23. 9. 2. 17.546],24,B0033,51,2927,02927.csv,0.0767471487132981,0.0986940175975413,10,0.1754411663108394
2928,[2009. 6. 26. 16. 28. 44.296],24,B0033,53,2929,02929.csv,0.079094090152713,0.0982556000408517,11,0.1773496901935647
2930,[2009. 6. 26. 20. 0. 38.765],24,B0033,55,2931,02931.csv,0.0779538361922111,0.0981600123359747,12,0.1761138485281858
2940,[2009. 6. 27. 13. 17. 23.515],24,B0033,65,2941,02941.csv,0.0759076877216994,0.0985037315687698,13,0.17441141929046922
2942,[2009. 6. 27. 16. 54. 26.703],24,B0033,67,2943,02943.csv,0.0778722131432379,0.0972564952705378,14,0.1751287084137757
2952,[2009. 6. 28. 10. 9. 20.734],24,B0033,77,2953,02953.csv,0.0753221618290781,0.0989969511978426,15,0.1743191130269207
2954,[2009. 6. 28. 13. 46. 26.406],24,B0033,79,2955,02955.csv,0.0761301560017276,0.0981603976137327,16,0.1742905536154603
2964,[2009. 6. 29. 6. 57. 31.187],24,B0033,89,2965,02965.csv,0.0747071126652732,0.0981311432717828,17,0.17283825593705598
2966,[2009. 6. 29. 10. 34. 40.796],24,B0033,91,2967,02967.csv,0.0770653853843182,0.0974835281416819,18,0.1745489135260001
2976,[2009. 6. 30. 3. 34. 42.890],24,B0033,101,2977,02977.csv,0.0746306395869074,0.0986300175812244,19,0.1732606571681318
2978,[2009. 6. 30. 7. 11. 10.921],24,B0033,103,2979,02979.csv,0.0751833989430717,0.0980921571175937,20,0.17327555606066541
2980,[2009. 7. 1. 12. 13. 46.546],24,B0033,105,2981,02981.csv,0.0765440171347942,0.0967930243522576,21,0.1733370414870518
2982,[2009. 7. 1. 15. 46. 30.750],24,B0033,107,2983,02983.csv,0.0781355937086987,0.0966684148402716,22,0.1748040085489703
2988,[2009. 7. 14. 17. 20. 12.578],24,B0033,113,2989,02989.csv,0.0801542168167348,0.0998159202657762,23,0.179970137082511
2990,[2009. 7. 14. 20. 52. 2.390],24,B0033,115,2991,02991.csv,0.077553713664608,0.0978181740364916,24,0.1753718877010996
3000,[2009. 7. 15. 13. 56. 28.453],24,B0033,125,3001,03001.csv,0.0787335439981401,0.0993717623481097,25,0.1781053063462498
3002,[2009. 7. 15. 17. 29. 6.468],24,B0033,127,3003,03003.csv,0.0787984673128961,0.098514061231978,26,0.17731252854487412
3012,[2009. 7. 16. 10. 27. 32.703],24,B0033,137,3013,03013.csv,0.0785638993834146,0.1008859738686624,27,0.179449873252077
3014,[2009. 7. 16. 14. 4. 11.781],24,B0033,139,3015,03015.csv,0.0801135907027095,0.1009818646643406,28,0.1810954553670501
3024,[2009. 7. 17. 7. 0. 20.593],24,B0033,149,3025,03025.csv,0.078947292544787,0.1026785081448465,29,0.1816258006896335
3026,[2009. 7. 17. 10. 37. 1.515],24,B0033,151,3027,03027.csv,0.0802157241761475,0.1024877144933221,30,0.1827034386694696
3036,[2009. 7. 18. 3. 30. 0.546],24,B0033,161,3037,03037.csv,0.0796722858329101,0.1043688650816218,31,0.18404115091453188
3038,[2009. 7. 18. 7. 6. 20.390],24,B0033,163,3039,03039.csv,0.078896432714675,0.1057736114259262,32,0.1846700441406012
3040,[2009. 7. 23. 11. 23. 32.343],24,B0033,165,3041,03041.csv,0.0809522842458464,0.1042336861725344,33,0.1851859704183808
3042,[2009. 7. 23. 14. 57. 2.000],24,B0033,167,3043,03043.csv,0.0824408213552602,0.1031701848132249,34,0.18561100616848508
3052,[2009. 7. 24. 7. 53. 5.750],24,B0033,177,3053,03053.csv,0.0825136500063122,0.1085398761868469,35,0.1910535261931591
3054,[2009. 7. 24. 11. 29. 17.812],24,B0033,179,3055,03055.csv,0.0839073124416653,0.1081903026332374,36,0.1920976150749027
3064,[2009. 7. 25. 4. 17. 36.359],24,B0033,189,3065,03065.csv,0.0862056889883679,0.1114330601284223,37,0.1976387491167902
3066,[2009. 7. 25. 7. 54. 52.171],24,B0033,191,3067,03067.csv,0.0865552274379426,0.1119934521157012,38,0.1985486795536438
3076,[2009. 7. 26. 0. 58. 24.625],24,B0033,201,3077,03077.csv,0.0840110023405894,0.1118570816347235,39,0.1958680839753129
3078,[2009. 7. 26. 4. 35. 20.656],24,B0033,203,3079,03079.csv,0.0864069259894296,0.1128450101488721,40,0.19925193613830172
3088,[2009. 7. 26. 21. 40. 50.046],24,B0033,213,3089,03089.csv,0.0880407117432847,0.1150994630965982,41,0.2031401748398829
3090,[2009. 7. 27. 1. 18. 12.828],24,B0033,215,3091,03091.csv,0.0887050669767017,0.1160156344404579,42,0.2047207014171596
3100,[2009. 7. 27. 18. 18. 44.828],24,B0033,225,3101,03101.csv,0.0871323047584353,0.1142456735570076,43,0.2013779783154429
3102,[2009. 7. 27. 21. 56. 8.671],24,B0033,227,3103,03103.csv,0.0898923542583947,0.1152909976414748,44,0.2051833518998695
3112,[2009. 7. 28. 15. 0. 48.421],24,B0033,237,3113,03113.csv,0.0895227742841051,0.1138835513477854,45,0.20340632563189048
3114,[2009. 7. 28. 18. 37. 37.765],24,B0033,239,3115,03115.csv,0.0921631077559332,0.1146968454749727,46,0.2068599532309059
3124,[2009. 7. 29. 11. 41. 13.500],24,B0033,249,3125,03125.csv,0.0871272695890567,0.1138286487061379,47,0.2009559182951946
3126,[2009. 7. 29. 15. 18. 41.390],24,B0033,251,3127,03127.csv,0.090109642803023,0.1147335217159905,48,0.2048431645190135
3136,[2009. 7. 30. 8. 18. 45.843],24,B0033,261,3137,03137.csv,0.0892017809589855,0.1176741773082553,49,0.2068759582672408
3138,[2009. 7. 30. 11. 56. 13.156],24,B0033,263,3139,03139.csv,0.092436093949676,0.1163704046903859,50,0.2088064986400619
3148,[2009. 7. 31. 4. 52. 29.859],24,B0033,273,3149,03149.csv,0.0908046082519217,0.1207651440117551,51,0.2115697522636768
3150,[2009. 7. 31. 8. 29. 58.609],24,B0033,275,3151,03151.csv,0.0920475173169191,0.1203997864761216,52,0.2124473037930407
3154,[2009. 7. 31. 17. 1. 26.375],24,B0033,279,3155,03155.csv,0.0850434269955973,0.1108811867210358,53,0.1959246137166331
3156,[2009. 7. 31. 20. 31. 9.109],24,B0033,281,3157,03157.csv,0.0863916411128797,0.1112123553543622,54,0.19760399646724192
3166,[2009. 8. 1. 13. 29. 32.109],24,B0033,291,3167,03167.csv,0.0908687921192106,0.1188244154291228,55,0.2096932075483334
3168,[2009. 8. 1. 17. 6. 55.484],24,B0033,293,3169,03169.csv,0.0906674979688245,0.1189578328356123,56,0.2096253308044368
3178,[2009. 8. 2. 10. 6. 4.984],24,B0033,303,3179,03179.csv,0.0907054891179046,0.1210141767177999,57,0.2117196658357045
3180,[2009. 8. 2. 13. 43. 33.359],24,B0033,305,3181,03181.csv,0.0909557798656722,0.1209363559139077,58,0.21189213577957988
3190,[2009. 8. 3. 6. 44. 10.109],24,B0033,315,3191,03191.csv,0.0932852453515986,0.1245007889086978,59,0.2177860342602964
3192,[2009. 8. 3. 10. 21. 40.546],24,B0033,317,3193,03193.csv,0.095356774650343,0.1219867024669133,60,0.21734347711725632
3202,[2009. 8. 4. 3. 20. 22.453],24,B0033,327,3203,03203.csv,0.1102751350982863,0.1426755694323047,61,0.252950704530591
3204,[2009. 8. 4. 6. 57. 51.500],24,B0033,329,3205,03205.csv,0.1119074154631581,0.1409796226478348,62,0.2528870381109929
3206,[2009. 8. 5. 11. 44. 11.359],24,B0033,331,3207,03207.csv,0.0887431107760371,0.1140281292260146,63,0.2027712400020517
3208,[2009. 8. 5. 15. 21. 17.890],24,B0033,333,3209,03209.csv,0.0884963349105808,0.1149810457358202,64,0.203477380646401
3218,[2009. 8. 6. 8. 18. 16.218],24,B0033,343,3219,03219.csv,0.1434454534373857,0.1696785900507767,65,0.3131240434881624
3220,[2009. 8. 6. 11. 53. 22.312],24,B0033,345,3221,03221.csv,0.1456294596992112,0.1691988277794489,66,0.3148282874786601
3230,[2009. 8. 7. 4. 35. 26.000],24,B0033,355,3231,03231.csv,0.1383388886674867,0.1654393476936564,67,0.3037782363611431
3232,[2009. 8. 7. 8. 12. 41.046],24,B0033,357,3233,03233.csv,0.1382996517013786,0.1655497360143937,68,0.3038493877157723
3242,[2009. 8. 8. 1. 1. 57.640],24,B0033,367,3243,03243.csv,0.0992994860078947,0.1288446981187196,69,0.2281441841266143
3244,[2009. 8. 8. 4. 39. 32.250],24,B0033,369,3245,03245.csv,0.0995331061490151,0.1304748915407405,70,0.2300079976897556
3254,[2009. 8. 8. 21. 35. 18.890],24,B0033,379,3255,03255.csv,0.0981721661949024,0.1284416317891885,71,0.2266137979840909
3256,[2009. 8. 9. 1. 12. 53.906],24,B0033,381,3257,03257.csv,0.0990146912411192,0.1275503224776246,72,0.2265650137187438
3258,[2009. 8. 17. 14. 4. 37.796],24,B0033,383,3259,03259.csv,0.0915649986902253,0.1167033275167292,73,0.2082683262069545
3260,[2009. 8. 17. 17. 42. 13.500],24,B0033,385,3261,03261.csv,0.093091725109756,0.1161312975013201,74,0.20922302261107611
3270,[2009. 8. 18. 10. 45. 1.796],24,B0033,395,3271,03271.csv,0.0942678677154072,0.1189018534830186,75,0.2131697211984258
3272,[2009. 8. 18. 14. 22. 41.859],24,B0033,397,3273,03273.csv,0.094182061637456,0.1172287722528883,76,0.21141083389034432
3282,[2009. 8. 19. 7. 21. 18.453],24,B0033,407,3283,03283.csv,0.0920324944208829,0.118676792935604,77,0.21070928735648692
3284,[2009. 8. 19. 10. 58. 56.250],24,B0033,409,3285,03285.csv,0.0909525815740188,0.1192006189435624,78,0.21015320051758118
3294,[2009. 8. 20. 3. 58. 53.671],24,B0033,419,3295,03295.csv,0.0899524543270544,0.1198694595768923,79,0.2098219139039467
3296,[2009. 8. 20. 7. 36. 30.046],24,B0033,421,3297,03297.csv,0.0892837984693767,0.1187425614046036,80,0.2080263598739803
